title,text,label,label_name
Local authorities in germany confirmed that,Local authorities in Germany confirmed that infrastructure development is under review. The IMF released a detailed statement citing technological adoption. The findings are subject to peer review.,0,REAL
Global markets responded under review to,"Global markets responded under review to news that public health funding would increased, with analysts pointing to shifting demographics as a key factor. Independent experts have yet to comment.",0,REAL
Local authorities in france confirmed that,Local authorities in France confirmed that economic forecasting is under review. The NASA released a detailed statement citing technological adoption. Further investigation is ongoing.,0,REAL
A new analysis by world bank,"A new analysis by World Bank shows that digital privacy regulation trends have remained improving over the past 2430 months, according to verified data. The findings are subject to peer review.",0,REAL
Researchers at johns hopkins university have,"Researchers at Johns Hopkins University have found that renewable energy adoption correlates with economic inequality. The study, peer-reviewed and published in The Lancet, examined 3943 cases. The findings are subject to peer review.",0,REAL
Local authorities in australia confirmed that,Local authorities in Australia confirmed that climate policy is under review. The UN released a detailed statement citing increased investment. Independent experts have yet to comment.,0,REAL
According to the director from the,"According to The Director from the World Bank, the urban housing supply initiative has reached 39.2% of its stated objective for 2024. Full data is available in the supplementary report.",0,REAL
The japan government announced on monday,The Japan government announced on Monday that new legislation regarding renewable energy adoption will take effect in March. Experts say the measure aims to protect civil liberties. Full data is available in the supplementary report.,0,REAL
Researchers at oxford university have found,"Researchers at Oxford University have found that urban housing supply correlates with productivity levels. The study, peer-reviewed and published in Science, examined 274 cases. Independent experts have yet to comment.",0,REAL
SHOCKING: They laughed when he said economic,They laughed when he said economic forecasting was improving. Now the whole world knows the TRUTH about OECD and their secret agenda!!,1,FAKE
Researchers at stanford university have found,"Researchers at Stanford University have found that public health funding correlates with economic inequality. The study, peer-reviewed and published in Nature, examined 184 cases. The findings are subject to peer review.",0,REAL
Global markets responded within normal parameters,"Global markets responded within normal parameters to news that agricultural output would shifted significantly, with analysts pointing to global trade dynamics as a key factor. Independent experts have yet to comment.",0,REAL
WARNING: MUST READ: How The committee chair,MUST READ: How The committee chair lied to ALL of us about renewable energy adoption. The evidence they buried could shown measurable improvement everything you believe!! This is what THEY don't want you to see... #WakeUp #TruthBomb,1,FAKE
SHOCKING: 100% CONFIRMED: economic forecasting causes public,100% CONFIRMED: economic forecasting causes public trust!! Big OECD will NEVER let this reach the public. One doctor finally speaks out!! This is what THEY don't want you to see...,1,FAKE
MUST READ: Scientists SILENCED after discovering renewable energy,Scientists SILENCED after discovering renewable energy adoption actually shifted significantly!! OECD paid millions to keep this hidden from the public. This is what THEY don't want you to see...,1,FAKE
WARNING: This bombshell report on renewable energy,This bombshell report on renewable energy adoption was REMOVED from the internet within hours. We saved a copy — read it before it disappears AGAIN. This is what THEY don't want you to see...,1,FAKE
SHOCKING: BREAKING: The committee chair caught red-handed,BREAKING: The committee chair caught red-handed!! New evidence proves trade agreement terms has been shifted significantly all along. The deep state is trying to HIDE this!! This is what THEY don't want you to see... #WakeUp #TruthBomb,1,FAKE
WARNING: EXCLUSIVE: Whistleblower inside UN confirms economic,EXCLUSIVE: Whistleblower inside UN confirms economic forecasting is a FRAUD. Everything you were taught about migration patterns is a LIE. This is what THEY don't want you to see...,1,FAKE
SHOCKING: WARNING: The renewable energy adoption agenda,WARNING: The renewable energy adoption agenda exposed!! What Australia government is REALLY doing will make your blood boil. Real patriots must act NOW!! This is what THEY don't want you to see...,1,FAKE
EXPOSED: BREAKING: The committee chair caught red-handed,BREAKING: The committee chair caught red-handed!! New evidence proves public health funding has been shown measurable improvement all along. The deep state is trying to HIDE this!! This is what THEY don't want you to see... #WakeUp #TruthBomb,1,FAKE
